platform_id	platform_name	os	version	uv	hp_cal_dt
2	主APP	ios	8.0.4	12511	2016-12-10 
2	主APP	ios	8.0.5	28565	2016-12-10 
2	主APP	ios	8.0.6	19755	2016-12-10 
2	主APP	ios	8.0.8	32343	2016-12-10 
2	主APP	ios	8.1.0	43927	2016-12-10 
2	主APP	ios	8.1.2	72279	2016-12-10 
2	主APP	ios	8.1.4	62988	2016-12-10 
2	主APP	ios	8.1.6	59208	2016-12-10 
2	主APP	ios	9.0.0	15204	2016-12-10 
2	主APP	ios	9.0.1	149851	2016-12-10 
2	主APP	ios	9.0.2	290956	2016-12-10 
2	主APP	ios	9.0.4	175362	2016-12-10 
2	主APP	ios	9.0.6	839756	2016-12-10 
2	主APP	ios	9.0.8	4111280	2016-12-10 
2	主APP	ios	9.1.0	35	2016-12-10 
2	主APP	ios	9.9.9	0	2016-12-10 
2	主APP	ios	1.0.3	2	2016-12-08 
2	主APP	ios	1.1.0	49	2016-12-08 
2	主APP	ios	2.2.0	0	2016-12-08 
2	主APP	ios	3.0.0	0	2016-12-08 
2	主APP	ios	3.1.0	0	2016-12-08 
2	主APP	ios	3.1.1	0	2016-12-08 
2	主APP	ios	4.0.0	2	2016-12-08 
2	主APP	ios	4.1.0	0	2016-12-08 
2	主APP	ios	4.1.2	1	2016-12-08 
2	主APP	ios	4.2.0	1	2016-12-08 
2	主APP	ios	4.3.0	2	2016-12-08 
2	主APP	ios	4.5.0	0	2016-12-08 
2	主APP	ios	4.6.0	0	2016-12-08 
2	主APP	ios	4.6.1	3	2016-12-08 
2	主APP	ios	4.7.0	1	2016-12-08 
2	主APP	ios	4.7.1	1	2016-12-08 
2	主APP	ios	4.8.0	2	2016-12-08 
2	主APP	ios	4.8.1	4	2016-12-08 
2	主APP	ios	4.8.2	3	2016-12-08 
2	主APP	ios	4.9.0	5	2016-12-08 
2	主APP	ios	4.9.10	0	2016-12-08 
2	主APP	ios	4.9.11	0	2016-12-08 
2	主APP	ios	4.9.12	0	2016-12-08 
2	主APP	ios	5.0.0	5	2016-12-08 
2	主APP	ios	5.1.0	8	2016-12-08 
2	主APP	ios	5.2.0	7	2016-12-08 
2	主APP	ios	5.2.1	0	2016-12-08 
2	主APP	ios	5.3.0	0	2016-12-08 
2	主APP	ios	5.3.1	18	2016-12-08 
2	主APP	ios	5.4.0	10	2016-12-08 
2	主APP	ios	5.4.5	13	2016-12-08 
2	主APP	ios	5.5.0	2	2016-12-08 
2	主APP	ios	5.5.1	12	2016-12-08 
2	主APP	ios	5.6.0	10	2016-12-08 
2	主APP	ios	5.7.0	13	2016-12-08 
2	主APP	ios	5.8.1	10	2016-12-08 
2	主APP	ios	5.8.2	13	2016-12-08 
2	主APP	ios	5.9.0	11	2016-12-08 
2	主APP	ios	5.9.5	19	2016-12-08 
2	主APP	ios	6.0.0	0	2016-12-08 
2	主APP	ios	6.0.1	24	2016-12-08 
2	主APP	ios	6.0.2	2	2016-12-08 
2	主APP	ios	6.1.0	35	2016-12-08 
2	主APP	ios	6.2.0	14	2016-12-08 
2	主APP	ios	6.2.1	20	2016-12-08 
2	主APP	ios	6.3.0	76	2016-12-08 
2	主APP	ios	6.4.0	35	2016-12-08 
2	主APP	ios	6.4.1	30	2016-12-08 
2	主APP	ios	6.5.0	45	2016-12-08 
2	主APP	ios	6.5.1	73	2016-12-08 
2	主APP	ios	6.6.0	34	2016-12-08 
2	主APP	ios	6.6.5	97	2016-12-08 
2	主APP	ios	6.7.0	69	2016-12-08 
2	主APP	ios	6.7.5	97	2016-12-08 
2	主APP	ios	6.8.0	71	2016-12-08 
2	主APP	ios	6.8.5	267	2016-12-08 
2	主APP	ios	6.9.0	234	2016-12-08 
2	主APP	ios	6.9.5	495	2016-12-08 
2	主APP	ios	6.9.7	541	2016-12-08 
2	主APP	ios	6.9.8	451	2016-12-08 
2	主APP	ios	7.0.0	245	2016-12-08 
2	主APP	ios	7.0.1	1116	2016-12-08 
2	主APP	ios	7.0.2	698	2016-12-08 
2	主APP	ios	7.1.0	1147	2016-12-08 
2	主APP	ios	7.2.0	1185	2016-12-08 
2	主APP	ios	7.5.0	598	2016-12-08 
2	主APP	ios	7.5.1	2032	2016-12-08 
2	主APP	ios	7.5.3	0	2016-12-08 
2	主APP	ios	7.6.0	3744	2016-12-08 
2	主APP	ios	7.7.0	1072	2016-12-08 
2	主APP	ios	7.8.0	1191	2016-12-08 
2	主APP	ios	7.8.1	990	2016-12-08 
2	主APP	ios	7.8.2	3831	2016-12-08 
2	主APP	ios	7.9.0	10949	2016-12-08 
2	主APP	ios	7.9.2	16921	2016-12-08 
2	主APP	ios	7.9.4	9504	2016-12-08 
2	主APP	ios	7.9.6	10216	2016-12-08 
2	主APP	ios	7.9.8	11978	2016-12-08 
2	主APP	ios	8.0.0	6934	2016-12-08 
2	主APP	ios	8.0.1	11678	2016-12-08 
2	主APP	ios	8.0.2	9774	2016-12-08 
2	主APP	ios	8.0.4	8898	2016-12-08 
2	主APP	ios	8.0.5	20654	2016-12-08 
2	主APP	ios	8.0.6	14155	2016-12-08 
2	主APP	ios	8.0.8	26146	2016-12-08 
2	主APP	ios	8.1.0	32880	2016-12-08 
2	主APP	ios	8.1.2	54452	2016-12-08 
2	主APP	ios	8.1.4	49731	2016-12-08 
2	主APP	ios	8.1.6	47455	2016-12-08 
2	主APP	ios	9.0.0	11943	2016-12-08 
2	主APP	ios	9.0.1	119766	2016-12-08 
2	主APP	ios	9.0.2	234204	2016-12-08 
2	主APP	ios	9.0.4	147061	2016-12-08 
2	主APP	ios	9.0.6	1334220	2016-12-08 
2	主APP	ios	9.0.8	2790493	2016-12-08 
2	主APP	ios	9.1.0	96	2016-12-08 
2	主APP	ios	1.0.0	0	2016-12-11 
2	主APP	ios	1.0.3	1	2016-12-11 
2	主APP	ios	1.1.0	43	2016-12-11 
2	主APP	ios	2.2.0	0	2016-12-11 
2	主APP	ios	3.0.0	0	2016-12-11 
2	主APP	ios	3.1.0	0	2016-12-11 
2	主APP	ios	3.1.1	0	2016-12-11 
2	主APP	ios	4.0.0	2	2016-12-11 
2	主APP	ios	4.1.0	0	2016-12-11 
2	主APP	ios	4.1.2	2	2016-12-11 
2	主APP	ios	4.2.0	1	2016-12-11 
2	主APP	ios	4.3.0	1	2016-12-11 
2	主APP	ios	4.5.0	5	2016-12-11 
2	主APP	ios	4.6.0	1	2016-12-11 
2	主APP	ios	4.6.1	2	2016-12-11 
2	主APP	ios	4.7.0	1	2016-12-11 
2	主APP	ios	4.7.1	1	2016-12-11 
2	主APP	ios	4.8.0	0	2016-12-11 
2	主APP	ios	4.8.1	4	2016-12-11 
2	主APP	ios	4.8.2	2	2016-12-11 
2	主APP	ios	4.9.0	7	2016-12-11 
2	主APP	ios	4.9.10	0	2016-12-11 
2	主APP	ios	4.9.11	0	2016-12-11 
2	主APP	ios	4.9.12	0	2016-12-11 
2	主APP	ios	5.0.0	6	2016-12-11 
2	主APP	ios	5.1.0	11	2016-12-11 
2	主APP	ios	5.2.0	4	2016-12-11 
2	主APP	ios	5.2.1	0	2016-12-11 
2	主APP	ios	5.3.0	0	2016-12-11 
2	主APP	ios	5.3.1	16	2016-12-11 
2	主APP	ios	5.4.0	14	2016-12-11 
2	主APP	ios	5.4.5	14	2016-12-11 
2	主APP	ios	5.5.0	10	2016-12-11 
2	主APP	ios	5.5.1	13	2016-12-11 
2	主APP	ios	5.6.0	12	2016-12-11 
2	主APP	ios	5.7.0	20	2016-12-11 
2	主APP	ios	5.8.1	9	2016-12-11 
2	主APP	ios	5.8.2	9	2016-12-11 
2	主APP	ios	5.9.0	17	2016-12-11 
2	主APP	ios	5.9.5	22	2016-12-11 
2	主APP	ios	6.0.0	0	2016-12-11 
2	主APP	ios	6.0.1	21	2016-12-11 
2	主APP	ios	6.0.2	3	2016-12-11 
2	主APP	ios	6.1.0	58	2016-12-11 
2	主APP	ios	6.2.0	14	2016-12-11 
2	主APP	ios	6.2.1	34	2016-12-11 
2	主APP	ios	6.3.0	69	2016-12-11 
2	主APP	ios	6.4.0	37	2016-12-11 
2	主APP	ios	6.4.1	28	2016-12-11 
2	主APP	ios	6.5.0	58	2016-12-11 
2	主APP	ios	6.5.1	86	2016-12-11 
2	主APP	ios	6.6.0	40	2016-12-11 
2	主APP	ios	6.6.5	112	2016-12-11 
2	主APP	ios	6.7.0	72	2016-12-11 
2	主APP	ios	6.7.5	114	2016-12-11 
2	主APP	ios	6.8.0	90	2016-12-11 
2	主APP	ios	6.8.5	305	2016-12-11 
2	主APP	ios	6.9.0	293	2016-12-11 
2	主APP	ios	6.9.5	578	2016-12-11 
2	主APP	ios	6.9.7	591	2016-12-11 
2	主APP	ios	6.9.8	539	2016-12-11 
2	主APP	ios	7.0.0	271	2016-12-11 
2	主APP	ios	7.0.1	1270	2016-12-11 
2	主APP	ios	7.0.2	811	2016-12-11 
2	主APP	ios	7.1.0	1260	2016-12-11 
2	主APP	ios	7.2.0	1298	2016-12-11 
2	主APP	ios	7.5.0	738	2016-12-11 
2	主APP	ios	7.5.1	2335	2016-12-11 
2	主APP	ios	7.5.3	0	2016-12-11 
2	主APP	ios	7.6.0	4340	2016-12-11 
2	主APP	ios	7.7.0	1254	2016-12-11 
2	主APP	ios	7.8.0	1397	2016-12-11 
2	主APP	ios	7.8.1	1141	2016-12-11 
2	主APP	ios	7.8.2	4582	2016-12-11 
2	主APP	ios	7.9.0	12983	2016-12-11 
2	主APP	ios	7.9.2	19303	2016-12-11 
2	主APP	ios	7.9.4	11563	2016-12-11 
2	主APP	ios	7.9.6	12277	2016-12-11 
2	主APP	ios	7.9.8	14269	2016-12-11 
2	主APP	ios	8.0.0	8231	2016-12-11 
2	主APP	ios	8.0.1	14205	2016-12-11 
2	主APP	ios	8.0.2	11930	2016-12-11 
2	主APP	ios	8.0.4	10500	2016-12-11 
2	主APP	ios	8.0.5	24578	2016-12-11 
2	主APP	ios	8.0.6	17652	2016-12-11 
2	主APP	ios	8.0.8	29782	2016-12-11 
2	主APP	ios	8.1.0	38214	2016-12-11 
2	主APP	ios	8.1.2	63710	2016-12-11 
2	主APP	ios	8.1.4	56735	2016-12-11 
2	主APP	ios	8.1.6	53067	2016-12-11 
2	主APP	ios	9.0.0	13449	2016-12-11 
2	主APP	ios	9.0.1	146890	2016-12-11 
2	主APP	ios	9.0.2	256321	2016-12-11 
2	主APP	ios	9.0.4	153299	2016-12-11 
2	主APP	ios	9.0.6	636144	2016-12-11 
2	主APP	ios	9.0.8	3945626	2016-12-11 
2	主APP	ios	9.1.0	31	2016-12-11 
2	主APP	ios	9.9.9	0	2016-12-11 
2	主APP	ios	1.0.0	0	2016-12-12 
2	主APP	ios	1.0.3	1	2016-12-12 
2	主APP	ios	1.1.0	46	2016-12-12 
2	主APP	ios	2.2.0	0	2016-12-12 
2	主APP	ios	3.0.0	1	2016-12-12 
2	主APP	ios	3.1.0	0	2016-12-12 
2	主APP	ios	3.1.1	1	2016-12-12 
2	主APP	ios	4.0.0	3	2016-12-12 
2	主APP	ios	4.1.0	1	2016-12-12 
2	主APP	ios	4.1.2	2	2016-12-12 
2	主APP	ios	4.2.0	1	2016-12-12 
2	主APP	ios	4.3.0	0	2016-12-12 
2	主APP	ios	4.5.0	2	2016-12-12 
2	主APP	ios	4.6.0	2	2016-12-12 
2	主APP	ios	4.6.1	3	2016-12-12 
2	主APP	ios	4.7.0	5	2016-12-12 
2	主APP	ios	4.7.1	2	2016-12-12 
2	主APP	ios	4.8.0	0	2016-12-12 
2	主APP	ios	4.8.1	4	2016-12-12 
2	主APP	ios	4.8.2	3	2016-12-12 
2	主APP	ios	4.9.0	4	2016-12-12 
2	主APP	ios	4.9.10	0	2016-12-12 
2	主APP	ios	4.9.11	1	2016-12-12 
2	主APP	ios	4.9.12	0	2016-12-12 
2	主APP	ios	5.0.0	8	2016-12-12 
2	主APP	ios	5.1.0	3	2016-12-12 
2	主APP	ios	5.2.0	4	2016-12-12 
2	主APP	ios	5.2.1	1	2016-12-12 
2	主APP	ios	5.3.0	0	2016-12-12 
2	主APP	ios	5.3.1	23	2016-12-12 
2	主APP	ios	5.4.0	14	2016-12-12 
2	主APP	ios	5.4.5	16	2016-12-12 
2	主APP	ios	5.5.0	5	2016-12-12 
2	主APP	ios	5.5.1	8	2016-12-12 
2	主APP	ios	5.6.0	16	2016-12-12 
2	主APP	ios	5.7.0	10	2016-12-12 
2	主APP	ios	5.8.1	6	2016-12-12 
2	主APP	ios	5.8.2	10	2016-12-12 
2	主APP	ios	5.9.0	9	2016-12-12 
2	主APP	ios	5.9.5	23	2016-12-12 
2	主APP	ios	6.0.0	0	2016-12-12 
2	主APP	ios	6.0.1	28	2016-12-12 
2	主APP	ios	6.0.2	2	2016-12-12 
2	主APP	ios	6.1.0	37	2016-12-12 
2	主APP	ios	6.2.0	12	2016-12-12 
2	主APP	ios	6.2.1	26	2016-12-12 
2	主APP	ios	6.3.0	59	2016-12-12 
2	主APP	ios	6.4.0	31	2016-12-12 
2	主APP	ios	6.4.1	26	2016-12-12 
2	主APP	ios	6.5.0	38	2016-12-12 
2	主APP	ios	6.5.1	50	2016-12-12 
2	主APP	ios	6.6.0	29	2016-12-12 
2	主APP	ios	6.6.5	97	2016-12-12 
2	主APP	ios	6.7.0	43	2016-12-12 
2	主APP	ios	6.7.5	79	2016-12-12 
2	主APP	ios	6.8.0	82	2016-12-12 
2	主APP	ios	6.8.5	244	2016-12-12 
2	主APP	ios	6.9.0	222	2016-12-12 
2	主APP	ios	6.9.5	485	2016-12-12 
2	主APP	ios	6.9.7	428	2016-12-12 
2	主APP	ios	6.9.8	402	2016-12-12 
2	主APP	ios	7.0.0	200	2016-12-12 
2	主APP	ios	7.0.1	972	2016-12-12 
2	主APP	ios	7.0.2	630	2016-12-12 
2	主APP	ios	7.1.0	1031	2016-12-12 
2	主APP	ios	7.2.0	1042	2016-12-12 
2	主APP	ios	7.5.0	604	2016-12-12 
2	主APP	ios	7.5.1	1879	2016-12-12 
2	主APP	ios	7.5.3	0	2016-12-12 
2	主APP	ios	7.6.0	3601	2016-12-12 
2	主APP	ios	7.7.0	1041	2016-12-12 
2	主APP	ios	7.8.0	1067	2016-12-12 
2	主APP	ios	7.8.1	877	2016-12-12 
2	主APP	ios	7.8.2	3378	2016-12-12 
2	主APP	ios	7.9.0	10081	2016-12-12 
2	主APP	ios	7.9.2	16003	2016-12-12 
2	主APP	ios	7.9.4	8667	2016-12-12 
2	主APP	ios	7.9.6	9180	2016-12-12 
2	主APP	ios	7.9.8	10537	2016-12-12 
2	主APP	ios	8.0.0	6122	2016-12-12 
2	主APP	ios	8.0.1	10240	2016-12-12 
2	主APP	ios	8.0.2	8942	2016-12-12 
2	主APP	ios	8.0.4	7846	2016-12-12 
2	主APP	ios	8.0.5	18358	2016-12-12 
2	主APP	ios	8.0.6	13008	2016-12-12 
2	主APP	ios	8.0.8	24856	2016-12-12 
2	主APP	ios	8.1.0	30031	2016-12-12 
2	主APP	ios	8.1.2	49620	2016-12-12 
2	主APP	ios	8.1.4	46276	2016-12-12 
2	主APP	ios	8.1.6	43294	2016-12-12 
2	主APP	ios	9.0.0	11100	2016-12-12 
2	主APP	ios	9.0.1	178532	2016-12-12 
2	主APP	ios	9.0.2	206966	2016-12-12 
2	主APP	ios	9.0.4	120675	2016-12-12 
2	主APP	ios	9.0.6	465975	2016-12-12 
2	主APP	ios	9.0.8	3447867	2016-12-12 
2	主APP	ios	9.1.0	167	2016-12-12 
2	主APP	ios	9.9.9	0	2016-12-12 
2	主APP	ios	1.0.3	0	2016-12-09 
2	主APP	ios	1.1.0	43	2016-12-09 
2	主APP	ios	2.2.0	0	2016-12-09 
2	主APP	ios	3.0.0	0	2016-12-09 
2	主APP	ios	3.1.0	0	2016-12-09 
2	主APP	ios	3.1.1	1	2016-12-09 
2	主APP	ios	4.0.0	0	2016-12-09 
2	主APP	ios	4.1.0	0	2016-12-09 
2	主APP	ios	4.1.2	3	2016-12-09 
2	主APP	ios	4.2.0	1	2016-12-09 
2	主APP	ios	4.3.0	3	2016-12-09 
2	主APP	ios	4.5.0	0	2016-12-09 
2	主APP	ios	4.6.0	0	2016-12-09 
2	主APP	ios	4.6.1	3	2016-12-09 
2	主APP	ios	4.7.0	0	2016-12-09 
2	主APP	ios	4.7.1	0	2016-12-09 
2	主APP	ios	4.8.0	0	2016-12-09 
2	主APP	ios	4.8.1	3	2016-12-09 
2	主APP	ios	4.8.2	3	2016-12-09 
2	主APP	ios	4.9.0	3	2016-12-09 
2	主APP	ios	4.9.10	0	2016-12-09 
2	主APP	ios	4.9.11	0	2016-12-09 
2	主APP	ios	4.9.12	2	2016-12-09 
2	主APP	ios	5.0.0	5	2016-12-09 
2	主APP	ios	5.1.0	3	2016-12-09 
2	主APP	ios	5.2.0	2	2016-12-09 
2	主APP	ios	5.2.1	0	2016-12-09 
2	主APP	ios	5.3.0	1	2016-12-09 
2	主APP	ios	5.3.1	13	2016-12-09 
2	主APP	ios	5.4.0	13	2016-12-09 
2	主APP	ios	5.4.5	9	2016-12-09 
2	主APP	ios	5.5.0	6	2016-12-09 
2	主APP	ios	5.5.1	12	2016-12-09 
2	主APP	ios	5.6.0	16	2016-12-09 
2	主APP	ios	5.7.0	26	2016-12-09 
2	主APP	ios	5.8.1	11	2016-12-09 
2	主APP	ios	5.8.2	6	2016-12-09 
2	主APP	ios	5.9.0	9	2016-12-09 
2	主APP	ios	5.9.5	20	2016-12-09 
2	主APP	ios	6.0.0	0	2016-12-09 
2	主APP	ios	6.0.1	17	2016-12-09 
2	主APP	ios	6.0.2	2	2016-12-09 
2	主APP	ios	6.1.0	40	2016-12-09 
2	主APP	ios	6.2.0	10	2016-12-09 
2	主APP	ios	6.2.1	28	2016-12-09 
2	主APP	ios	6.3.0	70	2016-12-09 
2	主APP	ios	6.4.0	41	2016-12-09 
2	主APP	ios	6.4.1	26	2016-12-09 
2	主APP	ios	6.5.0	45	2016-12-09 
2	主APP	ios	6.5.1	62	2016-12-09 
2	主APP	ios	6.6.0	36	2016-12-09 
2	主APP	ios	6.6.5	105	2016-12-09 
2	主APP	ios	6.7.0	66	2016-12-09 
2	主APP	ios	6.7.5	113	2016-12-09 
2	主APP	ios	6.8.0	88	2016-12-09 
2	主APP	ios	6.8.5	355	2016-12-09 
2	主APP	ios	6.9.0	263	2016-12-09 
2	主APP	ios	6.9.5	538	2016-12-09 
2	主APP	ios	6.9.7	549	2016-12-09 
2	主APP	ios	6.9.8	532	2016-12-09 
2	主APP	ios	7.0.0	259	2016-12-09 
2	主APP	ios	7.0.1	1174	2016-12-09 
2	主APP	ios	7.0.2	765	2016-12-09 
2	主APP	ios	7.1.0	1273	2016-12-09 
2	主APP	ios	7.2.0	1233	2016-12-09 
2	主APP	ios	7.5.0	697	2016-12-09 
2	主APP	ios	7.5.1	2202	2016-12-09 
2	主APP	ios	7.5.3	2	2016-12-09 
2	主APP	ios	7.6.0	4163	2016-12-09 
2	主APP	ios	7.7.0	1110	2016-12-09 
2	主APP	ios	7.8.0	1342	2016-12-09 
2	主APP	ios	7.8.1	1107	2016-12-09 
2	主APP	ios	7.8.2	4336	2016-12-09 
2	主APP	ios	7.9.0	12341	2016-12-09 
2	主APP	ios	7.9.2	18376	2016-12-09 
2	主APP	ios	7.9.4	11238	2016-12-09 
2	主APP	ios	7.9.6	11694	2016-12-09 
2	主APP	ios	7.9.8	13559	2016-12-09 
2	主APP	ios	8.0.0	8124	2016-12-09 
2	主APP	ios	8.0.1	13557	2016-12-09 
2	主APP	ios	8.0.2	11567	2016-12-09 
2	主APP	ios	8.0.4	10372	2016-12-09 
2	主APP	ios	8.0.5	24056	2016-12-09 
2	主APP	ios	8.0.6	16792	2016-12-09 
2	主APP	ios	8.0.8	28305	2016-12-09 
2	主APP	ios	8.1.0	36627	2016-12-09 
2	主APP	ios	8.1.2	61289	2016-12-09 
2	主APP	ios	8.1.4	55104	2016-12-09 
2	主APP	ios	8.1.6	52060	2016-12-09 
2	主APP	ios	9.0.0	13225	2016-12-09 
2	主APP	ios	9.0.1	121901	2016-12-09 
2	主APP	ios	9.0.2	257339	2016-12-09 
2	主APP	ios	9.0.4	159528	2016-12-09 
2	主APP	ios	9.0.6	948808	2016-12-09 
2	主APP	ios	9.0.8	3485176	2016-12-09 
2	主APP	ios	9.1.0	139	2016-12-09 
2	主APP	ios	9.9.9	1	2016-12-09 
